run_id,input_run_id,failed_flag,phi,meas_phi,regul_phi,BASFLO,GGFLO,HEADS,PMPCHG,HO_0,HO_1,HO_10,HO_100,HO_101,HO_102,HO_103,HO_104,HO_105,HO_106,HO_107,HO_108,HO_109,HO_11,HO_110,HO_111,HO_112,HO_113,HO_114,HO_115,HO_116,HO_117,HO_118,HO_119,HO_12,HO_120,HO_121,HO_122,HO_123,HO_124,HO_125,HO_126,HO_127,HO_128,HO_129,HO_13,HO_130,HO_131,HO_132,HO_133,HO_134,HO_135,HO_136,HO_137,HO_138,HO_139,HO_14,HO_140,HO_141,HO_142,HO_143,HO_144,HO_145,HO_146,HO_147,HO_148,HO_149,HO_15,HO_150,HO_151,HO_152,HO_153,HO_154,HO_155,HO_156,HO_157,HO_158,HO_159,HO_16,HO_160,HO_161,HO_162,HO_163,HO_164,HO_165,HO_166,HO_167,HO_168,HO_17,HO_18,HO_19,HO_2,HO_20,HO_21,HO_22,HO_23,HO_24,HO_25,HO_26,HO_27,HO_28,HO_29,HO_3,HO_30,HO_31,HO_32,HO_33,HO_34,HO_35,HO_36,HO_37,HO_38,HO_39,HO_4,HO_40,HO_41,HO_42,HO_43,HO_44,HO_45,HO_46,HO_47,HO_48,HO_49,HO_5,HO_50,HO_51,HO_52,HO_53,HO_54,HO_55,HO_56,HO_57,HO_58,HO_59,HO_6,HO_60,HO_61,HO_62,HO_63,HO_64,HO_65,HO_66,HO_67,HO_68,HO_69,HO_7,HO_70,HO_71,HO_72,HO_73,HO_74,HO_75,HO_76,HO_77,HO_78,HO_79,HO_8,HO_80,HO_81,HO_82,HO_83,HO_84,HO_85,HO_86,HO_87,HO_88,HO_89,HO_9,HO_90,HO_91,HO_92,HO_93,HO_94,HO_95,HO_96,HO_97,HO_98,HO_99,BSFLO_1,BSFLO_10,BSFLO_11,BSFLO_12,BSFLO_13,BSFLO_14,BSFLO_15,BSFLO_16,BSFLO_17,BSFLO_18,BSFLO_19,BSFLO_2,BSFLO_20,BSFLO_3,BSFLO_4,BSFLO_5,BSFLO_6,BSFLO_7,BSFLO_8,BSFLO_9,GFLO_1,GFLO_10,GFLO_11,GFLO_12,GFLO_13,GFLO_14,GFLO_15,GFLO_16,GFLO_17,GFLO_18,GFLO_19,GFLO_2,GFLO_20,GFLO_3,GFLO_4,GFLO_5,GFLO_6,GFLO_7,GFLO_8,GFLO_9,PMPCHG
10,10,0,54835.3872,54835.3872,0,1448.875146,3101.671329,50247.67868,37.16204299,94.525,288.394,44.529,166.086,179.237,179.838,180.704,176.333,179.054,175.591,177.004,177.448,177.088,27.445,177.594,180.88,176.972,248.583,242.794,239.702,231.868,231.996,291.909,249.775,15.235,261.275,253.16,285.437,242.549,236.557,222.107,219.106,247.991,207.297,228.753,334.185,216.298,240.085,239.583,210.891,222.135,238.524,215.838,220.682,218.65,236.473,46.87,239.747,243.064,222.457,222.261,253.027,252.693,214.853,217.404,231.042,232.636,52.292,188.996,186.691,189.121,189.121,189.121,189.121,216.017,216.017,216.017,319.942,9.678,223.825,213.247,213.619,233.381,219.772,289.656,276.264,289.075,288.695,47.666,44.303,24.909,60.822,23.908,20.63,20.152,20.243,20.275,20.4,21.511,18.497,25.373,49.569,37.863,47.814,46.054,46.184,48.794,12.72,25.983,125.925,131.664,64.485,61.713,1.353,82.16,48.562,44.729,52.437,92.838,100.43,227.264,53.101,52.883,91.232,19.822,70.144,84.637,60.773,79.628,51.305,52.365,45.785,47.604,51.52,52.184,51.632,56.032,55.082,357.507,146.974,320.13,150.397,150.879,148.495,148.495,523.735,136.278,249.856,274.448,237.657,236.352,255.659,232.728,230.536,229.609,249.061,230.191,47.411,222.47,221.717,219.62,210.686,217.819,206.739,206.037,206.088,201.056,201.819,47.629,199.476,200.393,182.307,173.976,171.32,157.805,159.076,162.03,191.305,166.038,98478.4,607026.276,-677.5,594256.366,604756.366,-387585.51,-366499.51,-335186.31,261412.156,920064.856,923443.256,391989.6,26121.9,389391.3,545902.93,584939.64,583120.72,-42438,20066.7,618938.02,429160,3108600,270130,3431700,3442200,56033,144550,279370,3828800,4873500,4960300,762340,394610,797300,1525400,1647700,2213400,90320,536160,3109200,71628.797
11,11,0,nan,nan,0,nan,nan,3.32E+61,0.013526561,3.29E+20,3.80E+23,1.97E+21,171.03,61675.199,174.728,175.335,175.118,175.797,176.558,177.522,177.813,200.138,1.66E+18,220.345,2308.533,194.631,221.852,215.271,209.607,208.844,204.75,290.417,242.971,7.26E+28,266.841,282.978,481.289,76.662,43.625,12.176,16.265,184.527,376.101,54.836,417.931,20.159,177.546,175.954,324.602,7.228,186.058,0.824,290.718,5.006,159.787,7.61E+18,188.09,185.911,271.4,10.967,215.296,198.158,225.269,234.708,130.556,143.471,7.13E+15,1300002.75,15940272,2110722,2110722,2110722,2110722,341.21,341.21,341.21,323.57,2.87E+26,-4.058,-7.828,-5.269,53.62,8.133,462.463,130.197,207.92,289.477,1.35E+24,3.14E+20,4.71318E+13,1.53E+16,3.46385E+12,1.07E+26,2.18E+25,1.28E+25,1.31E+25,1.65E+23,7.74E+21,4.77E+21,1.32973E+13,2.21E+19,2.19E+18,3.42E+20,1.18E+23,7.04E+23,1.88E+25,1.32E+28,2.42E+27,8.41E+26,3.99E+30,2.23E+16,2.00E+21,4.16E+30,2.25E+25,2.25E+25,4.16E+25,4.97E+27,26354935808,1.79E+17,1.16642E+11,6.61E+27,5.23E+27,1.01E+17,9.52E+18,6574.251,1.3552E+14,3.73E+15,1.45E+17,8.89E+16,8.20E+19,1.16E+21,1.06E+20,5.17E+17,1.17E+17,2.16E+16,2.45E+19,2.07E+18,354.078,148.499,323.026,152.279,151.112,148.59,148.59,631.565,1.96E+15,251.919,271.08,240.386,238.523,253.317,234.554,231.996,231.005,232.904,231.193,1.03E+17,221.79,221.009,220.602,208.901,213.308,203.507,202.54,202.426,197.312,197.755,4.59E+18,195.324,196.108,183.161,153.866,171.675,155.663,164.679,175.585,61.778,171.008,169692582.1,4.23E+34,-2.72E+33,6.36E+36,6.36E+36,inf,inf,inf,inf,inf,-2.84E+33,-22693489.1,2.13E+22,369311450.9,5.23E+16,5.23E+16,5.23E+16,1.85E+15,3.06E+16,3.90E+34,308090000,4.23E+34,1.23E+32,6.36E+36,6.36E+36,inf,inf,inf,inf,inf,3.10E+20,125680000,2.13E+22,536400000,5.23E+16,5.23E+16,5.38E+16,4.01E+17,2.47E+19,3.90E+34,1366.569
12,12,0,81577.35983,81577.35983,0,1028.24896,2955.214458,77587.97165,5.924763262,120.164,255.003,29.598,166.399,179.366,176.608,177.596,175.556,177.722,175.47,176.646,176.962,176.634,28.559,177.438,178.901,176.822,260.606,252.006,244.887,236.409,234.05,291.57,251.978,19.855,226.349,216.937,284.923,210.153,217.487,209.224,207.957,231.345,203.05,219.372,336.662,211.564,230.686,230.416,207.122,216.319,230.778,213.335,209.461,209.66,227.33,46.451,233.11,238.462,212.717,212.775,247.72,243.205,214.268,215.137,220.148,220.905,66.22,185.992,186.609,188.26,188.26,188.26,188.26,207.218,207.218,207.218,319.426,18.633,214.264,211.533,211.593,215.279,216.416,283.042,274.414,288.572,288.153,47.8,43.402,24.44,51.203,24.034,19.986,20.273,20.496,20.428,21.322,21.382,20.773,24.828,50.375,37.142,49.793,46.642,45.319,48.971,19.255,19.284,126.86,132.319,66.06,60.969,1.41,100.538,46.042,44.908,49.932,94.042,99.701,228.453,52.047,51.178,111.245,20.115,74.604,85.625,59.143,89.632,51.433,50.029,45.669,47.457,51.219,52.272,48.735,51.695,52.737,391.632,145.751,321.63,150.377,150.969,147.335,147.335,505.157,137.47,258.826,294.638,238.113,238.332,267.285,237.342,233.45,232.077,272.627,230.463,43.601,218.774,218.485,221.538,210.418,213.108,202.387,201.35,200.823,199.426,198.387,37.654,196.982,196.611,182.178,173.733,173.091,161.454,159.26,171.988,187.14,166.383,95039.57,533998.645,8944.6,519298.225,533898.225,-257843.74,-236345.44,-231472.84,294989.885,873811.685,873342.785,453602.81,-600,377419.11,527487.78,534021.17,539702.77,-44116,-2941.1,551392.47,421940,3303000,281140,3622300,3636900,63653,138530,248830,3987700,4987700,5075700,701410,405510,657800,1748800,1799000,2422000,87398,528720,3316900,28600.483
13,13,0,54835.3872,54835.3872,0,1448.875146,3101.671329,50247.67868,37.16204299,94.525,288.394,44.529,166.086,179.237,179.838,180.704,176.333,179.054,175.591,177.004,177.448,177.088,27.445,177.594,180.88,176.972,248.583,242.794,239.702,231.868,231.996,291.909,249.775,15.235,261.275,253.16,285.437,242.549,236.557,222.107,219.106,247.991,207.297,228.753,334.185,216.298,240.085,239.583,210.891,222.135,238.524,215.838,220.682,218.65,236.473,46.87,239.747,243.064,222.457,222.261,253.027,252.693,214.853,217.404,231.042,232.636,52.292,188.996,186.691,189.121,189.121,189.121,189.121,216.017,216.017,216.017,319.942,9.678,223.825,213.247,213.619,233.381,219.772,289.656,276.264,289.075,288.695,47.666,44.303,24.909,60.822,23.908,20.63,20.152,20.243,20.275,20.4,21.511,18.497,25.373,49.569,37.863,47.814,46.054,46.184,48.794,12.72,25.983,125.925,131.664,64.485,61.713,1.353,82.16,48.562,44.729,52.437,92.838,100.43,227.264,53.101,52.883,91.232,19.822,70.144,84.637,60.773,79.628,51.305,52.365,45.785,47.604,51.52,52.184,51.632,56.032,55.082,357.507,146.974,320.13,150.397,150.879,148.495,148.495,523.735,136.278,249.856,274.448,237.657,236.352,255.659,232.728,230.536,229.609,249.061,230.191,47.411,222.47,221.717,219.62,210.686,217.819,206.739,206.037,206.088,201.056,201.819,47.629,199.476,200.393,182.307,173.976,171.32,157.805,159.076,162.03,191.305,166.038,98478.4,607026.276,-677.5,594256.366,604756.366,-387585.51,-366499.51,-335186.31,261412.156,920064.856,923443.256,391989.6,26121.9,389391.3,545902.93,584939.64,583120.72,-42438,20066.7,618938.02,429160,3108600,270130,3431700,3442200,56033,144550,279370,3828800,4873500,4960300,762340,394610,797300,1525400,1647700,2213400,90320,536160,3109200,71628.797
14,14,0,54835.3872,54835.3872,0,1448.875146,3101.671329,50247.67868,37.16204299,94.525,288.394,44.529,166.086,179.237,179.838,180.704,176.333,179.054,175.591,177.004,177.448,177.088,27.445,177.594,180.88,176.972,248.583,242.794,239.702,231.868,231.996,291.909,249.775,15.235,261.275,253.16,285.437,242.549,236.557,222.107,219.106,247.991,207.297,228.753,334.185,216.298,240.085,239.583,210.891,222.135,238.524,215.838,220.682,218.65,236.473,46.87,239.747,243.064,222.457,222.261,253.027,252.693,214.853,217.404,231.042,232.636,52.292,188.996,186.691,189.121,189.121,189.121,189.121,216.017,216.017,216.017,319.942,9.678,223.825,213.247,213.619,233.381,219.772,289.656,276.264,289.075,288.695,47.666,44.303,24.909,60.822,23.908,20.63,20.152,20.243,20.275,20.4,21.511,18.497,25.373,49.569,37.863,47.814,46.054,46.184,48.794,12.72,25.983,125.925,131.664,64.485,61.713,1.353,82.16,48.562,44.729,52.437,92.838,100.43,227.264,53.101,52.883,91.232,19.822,70.144,84.637,60.773,79.628,51.305,52.365,45.785,47.604,51.52,52.184,51.632,56.032,55.082,357.507,146.974,320.13,150.397,150.879,148.495,148.495,523.735,136.278,249.856,274.448,237.657,236.352,255.659,232.728,230.536,229.609,249.061,230.191,47.411,222.47,221.717,219.62,210.686,217.819,206.739,206.037,206.088,201.056,201.819,47.629,199.476,200.393,182.307,173.976,171.32,157.805,159.076,162.03,191.305,166.038,98478.4,607026.276,-677.5,594256.366,604756.366,-387585.51,-366499.51,-335186.31,261412.156,920064.856,923443.256,391989.6,26121.9,389391.3,545902.93,584939.64,583120.72,-42438,20066.7,618938.02,429160,3108600,270130,3431700,3442200,56033,144550,279370,3828800,4873500,4960300,762340,394610,797300,1525400,1647700,2213400,90320,536160,3109200,71628.797
15,15,0,54835.3872,54835.3872,0,1448.875146,3101.671329,50247.67868,37.16204299,94.525,288.394,44.529,166.086,179.237,179.838,180.704,176.333,179.054,175.591,177.004,177.448,177.088,27.445,177.594,180.88,176.972,248.583,242.794,239.702,231.868,231.996,291.909,249.775,15.235,261.275,253.16,285.437,242.549,236.557,222.107,219.106,247.991,207.297,228.753,334.185,216.298,240.085,239.583,210.891,222.135,238.524,215.838,220.682,218.65,236.473,46.87,239.747,243.064,222.457,222.261,253.027,252.693,214.853,217.404,231.042,232.636,52.292,188.996,186.691,189.121,189.121,189.121,189.121,216.017,216.017,216.017,319.942,9.678,223.825,213.247,213.619,233.381,219.772,289.656,276.264,289.075,288.695,47.666,44.303,24.909,60.822,23.908,20.63,20.152,20.243,20.275,20.4,21.511,18.497,25.373,49.569,37.863,47.814,46.054,46.184,48.794,12.72,25.983,125.925,131.664,64.485,61.713,1.353,82.16,48.562,44.729,52.437,92.838,100.43,227.264,53.101,52.883,91.232,19.822,70.144,84.637,60.773,79.628,51.305,52.365,45.785,47.604,51.52,52.184,51.632,56.032,55.082,357.507,146.974,320.13,150.397,150.879,148.495,148.495,523.735,136.278,249.856,274.448,237.657,236.352,255.659,232.728,230.536,229.609,249.061,230.191,47.411,222.47,221.717,219.62,210.686,217.819,206.739,206.037,206.088,201.056,201.819,47.629,199.476,200.393,182.307,173.976,171.32,157.805,159.076,162.03,191.305,166.038,98478.4,607026.276,-677.5,594256.366,604756.366,-387585.51,-366499.51,-335186.31,261412.156,920064.856,923443.256,391989.6,26121.9,389391.3,545902.93,584939.64,583120.72,-42438,20066.7,618938.02,429160,3108600,270130,3431700,3442200,56033,144550,279370,3828800,4873500,4960300,762340,394610,797300,1525400,1647700,2213400,90320,536160,3109200,71628.797
16,16,0,74911.83907,74911.83907,0,658.1851974,2862.473931,71184.8069,206.3730455,91.491,278.484,35.801,167.688,182.445,180.582,181.528,176.371,179.325,175.051,177.96,178.378,179.042,36.865,179.135,182.013,177.987,260.642,252.379,245.075,237.317,234.472,292.121,250.175,19.512,294.547,279.574,284.257,264.804,242.329,233.165,227.196,239.931,207.615,224.538,296.465,214.156,233.612,233.093,210.789,218.568,229.123,212.09,233.748,233.567,231.576,46.853,226.388,227.697,237.485,236.467,239.49,243.605,213.93,216.908,230.501,231.1,65.927,191.531,187.285,193.583,193.583,193.583,193.583,221.193,221.193,221.193,318.76,12.32,233.953,211.034,210.851,236.637,219.805,289.335,277.48,290.149,289.926,48.124,43.009,35.416,60.358,34.886,16.693,20.289,20.614,20.46,22.965,21.494,19.304,29.46,47.552,37.943,50.198,46.021,45.098,50.385,16.538,23.974,118.853,121.168,68.133,61.414,1.479,77.2,49.05,47.292,52.523,93.776,102.223,227.659,52.813,52.14,91.059,19.702,68.229,85.742,60.566,82.286,51.216,50.59,45.234,47.262,50.728,52.342,51.139,51.058,52.477,400.212,145.818,321.931,150.258,146.385,146.461,146.461,521.806,102.15,258.845,298.882,237.315,237.797,267.677,237.361,232.898,231.392,273.066,228.077,44.951,213.195,213.424,216.316,200.522,211.441,194.883,193.379,192.743,189.7,188.747,40.332,187.501,187.259,180.783,173.89,173.778,149.875,164.24,160.719,193.361,167.646,142058.95,716208.387,753.9,700093.269,707993.269,-166918.1,-157266.1,-128916.96,577945.209,1289935.409,1288008.109,378696.2,27642.7,362173.5,686518.75,699182.043,678433.373,-42296,-1323.6,719678.173,469190,3233800,272750,3527300,3535200,90291,179190,290970,3932500,5073200,5157000,723890,399500,745410,1855900,1902200,2368400,82943,497500,3220200,168796.856
17,17,0,74851.6601,74851.6601,0,902.0771464,2973.000701,70968.35923,8.223028723,91.858,302.527,63.035,166.039,178.834,170.538,171.303,171.843,172.567,174.448,175.549,175.925,176.654,27.011,177.38,180.822,176.781,234.689,231.794,229.644,226.911,226.785,290.371,245.851,15.939,224.172,214.063,285.276,208.674,210.829,207.324,206.545,225.312,202.478,211.879,336.56,209.112,218.513,218.208,205.974,210.913,220.82,209.977,206.81,206.999,217.275,48.048,234.472,237.456,208.394,208.439,249.182,255.086,210.098,210.039,212.121,212.773,67.267,189.85,186.245,188.271,188.271,188.271,188.271,205.977,205.977,205.977,319.786,17.535,209.095,209.031,209.194,210.061,210.514,284.245,274.749,288.118,287.549,46.347,44.675,25.548,60.97,24.874,20.817,20.498,19.916,19.922,18.305,16.514,13.319,25.554,55.982,37.738,47.013,46.439,45.148,46.244,20.592,24.584,127.984,134.31,67.497,63.119,1.363,101.42,52.768,53.208,52.93,93.242,100.727,221.944,52.778,52.504,85.076,23.192,66.665,83.693,62.702,79.548,51.888,50.868,45.563,46.682,53.819,52.86,54.683,54.801,55.915,351.757,147.644,287.116,150.541,150.308,149.585,149.585,507.982,136.848,250.387,269.267,237.876,237.175,250.726,233.178,231.307,230.442,240.379,231.627,47.469,225.009,224.25,220.734,213.759,219.738,211.217,210.682,210.794,206.093,206.951,62.368,204.928,205.766,181.375,174.182,171.688,153.262,158.287,160.701,179.417,165.987,39412.5,539686.172,4347.1,517986.822,530586.822,-224713.12,-219641.12,-204593.82,319186.102,921720.102,922793.002,380249.8,75453.7,340331.7,445467.84,451712.412,484414.882,-46782,4929.9,553445.982,407630,3204600,260010,3504100,3516700,72316,150480,278470,3910800,4914300,4997200,735600,403020,732020,1769500,1780800,2266800,91131,575440,3197400,33694.093
18,18,0,54835.3872,54835.3872,0,1448.875146,3101.671329,50247.67868,37.16204299,94.525,288.394,44.529,166.086,179.237,179.838,180.704,176.333,179.054,175.591,177.004,177.448,177.088,27.445,177.594,180.88,176.972,248.583,242.794,239.702,231.868,231.996,291.909,249.775,15.235,261.275,253.16,285.437,242.549,236.557,222.107,219.106,247.991,207.297,228.753,334.185,216.298,240.085,239.583,210.891,222.135,238.524,215.838,220.682,218.65,236.473,46.87,239.747,243.064,222.457,222.261,253.027,252.693,214.853,217.404,231.042,232.636,52.292,188.996,186.691,189.121,189.121,189.121,189.121,216.017,216.017,216.017,319.942,9.678,223.825,213.247,213.619,233.381,219.772,289.656,276.264,289.075,288.695,47.666,44.303,24.909,60.822,23.908,20.63,20.152,20.243,20.275,20.4,21.511,18.497,25.373,49.569,37.863,47.814,46.054,46.184,48.794,12.72,25.983,125.925,131.664,64.485,61.713,1.353,82.16,48.562,44.729,52.437,92.838,100.43,227.264,53.101,52.883,91.232,19.822,70.144,84.637,60.773,79.628,51.305,52.365,45.785,47.604,51.52,52.184,51.632,56.032,55.082,357.507,146.974,320.13,150.397,150.879,148.495,148.495,523.735,136.278,249.856,274.448,237.657,236.352,255.659,232.728,230.536,229.609,249.061,230.191,47.411,222.47,221.717,219.62,210.686,217.819,206.739,206.037,206.088,201.056,201.819,47.629,199.476,200.393,182.307,173.976,171.32,157.805,159.076,162.03,191.305,166.038,98478.4,607026.276,-677.5,594256.366,604756.366,-387585.51,-366499.51,-335186.31,261412.156,920064.856,923443.256,391989.6,26121.9,389391.3,545902.93,584939.64,583120.72,-42438,20066.7,618938.02,429160,3108600,270130,3431700,3442200,56033,144550,279370,3828800,4873500,4960300,762340,394610,797300,1525400,1647700,2213400,90320,536160,3109200,71628.797
19,19,0,74911.83907,74911.83907,0,658.1851974,2862.473931,71184.8069,206.3730455,91.491,278.484,35.801,167.688,182.445,180.582,181.528,176.371,179.325,175.051,177.96,178.378,179.042,36.865,179.135,182.013,177.987,260.642,252.379,245.075,237.317,234.472,292.121,250.175,19.512,294.547,279.574,284.257,264.804,242.329,233.165,227.196,239.931,207.615,224.538,296.465,214.156,233.612,233.093,210.789,218.568,229.123,212.09,233.748,233.567,231.576,46.853,226.388,227.697,237.485,236.467,239.49,243.605,213.93,216.908,230.501,231.1,65.927,191.531,187.285,193.583,193.583,193.583,193.583,221.193,221.193,221.193,318.76,12.32,233.953,211.034,210.851,236.637,219.805,289.335,277.48,290.149,289.926,48.124,43.009,35.416,60.358,34.886,16.693,20.289,20.614,20.46,22.965,21.494,19.304,29.46,47.552,37.943,50.198,46.021,45.098,50.385,16.538,23.974,118.853,121.168,68.133,61.414,1.479,77.2,49.05,47.292,52.523,93.776,102.223,227.659,52.813,52.14,91.059,19.702,68.229,85.742,60.566,82.286,51.216,50.59,45.234,47.262,50.728,52.342,51.139,51.058,52.477,400.212,145.818,321.931,150.258,146.385,146.461,146.461,521.806,102.15,258.845,298.882,237.315,237.797,267.677,237.361,232.898,231.392,273.066,228.077,44.951,213.195,213.424,216.316,200.522,211.441,194.883,193.379,192.743,189.7,188.747,40.332,187.501,187.259,180.783,173.89,173.778,149.875,164.24,160.719,193.361,167.646,142058.95,716208.387,753.9,700093.269,707993.269,-166918.1,-157266.1,-128916.96,577945.209,1289935.409,1288008.109,378696.2,27642.7,362173.5,686518.75,699182.043,678433.373,-42296,-1323.6,719678.173,469190,3233800,272750,3527300,3535200,90291,179190,290970,3932500,5073200,5157000,723890,399500,745410,1855900,1902200,2368400,82943,497500,3220200,168796.856
20,20,0,81577.35983,81577.35983,0,1028.24896,2955.214458,77587.97165,5.924763262,120.164,255.003,29.598,166.399,179.366,176.608,177.596,175.556,177.722,175.47,176.646,176.962,176.634,28.559,177.438,178.901,176.822,260.606,252.006,244.887,236.409,234.05,291.57,251.978,19.855,226.349,216.937,284.923,210.153,217.487,209.224,207.957,231.345,203.05,219.372,336.662,211.564,230.686,230.416,207.122,216.319,230.778,213.335,209.461,209.66,227.33,46.451,233.11,238.462,212.717,212.775,247.72,243.205,214.268,215.137,220.148,220.905,66.22,185.992,186.609,188.26,188.26,188.26,188.26,207.218,207.218,207.218,319.426,18.633,214.264,211.533,211.593,215.279,216.416,283.042,274.414,288.572,288.153,47.8,43.402,24.44,51.203,24.034,19.986,20.273,20.496,20.428,21.322,21.382,20.773,24.828,50.375,37.142,49.793,46.642,45.319,48.971,19.255,19.284,126.86,132.319,66.06,60.969,1.41,100.538,46.042,44.908,49.932,94.042,99.701,228.453,52.047,51.178,111.245,20.115,74.604,85.625,59.143,89.632,51.433,50.029,45.669,47.457,51.219,52.272,48.735,51.695,52.737,391.632,145.751,321.63,150.377,150.969,147.335,147.335,505.157,137.47,258.826,294.638,238.113,238.332,267.285,237.342,233.45,232.077,272.627,230.463,43.601,218.774,218.485,221.538,210.418,213.108,202.387,201.35,200.823,199.426,198.387,37.654,196.982,196.611,182.178,173.733,173.091,161.454,159.26,171.988,187.14,166.383,95039.57,533998.645,8944.6,519298.225,533898.225,-257843.74,-236345.44,-231472.84,294989.885,873811.685,873342.785,453602.81,-600,377419.11,527487.78,534021.17,539702.77,-44116,-2941.1,551392.47,421940,3303000,281140,3622300,3636900,63653,138530,248830,3987700,4987700,5075700,701410,405510,657800,1748800,1799000,2422000,87398,528720,3316900,28600.483
21,21,0,1.06E+40,1.06E+40,0,1.15E+39,9.46E+39,1.19E+28,0.009017935,543236352,148233984,79174696,165.137,1018.509,170.589,171.136,171.785,172.256,176.679,177.836,178.053,191.376,2.24486E+11,184.01,781.175,182.216,260.935,251.79,245.023,242.157,241.007,290.728,250.287,5678179840,281.477,298.84,285.518,319.771,240.489,292.98,320.234,195.959,547.022,234.851,338.462,239.692,241.997,241.578,314.974,232.175,240.18,233.961,272.582,274.429,239.886,10029039,238.413,233.842,244.042,244.399,246.701,255.739,216.167,219.344,236.568,238.094,4284387584,364717.875,12320147,778806,778806,778806,778806,331.989,331.989,331.989,320.033,14422317056,234.311,237.351,238.205,240.887,220.974,291.853,1187184.25,1472872.375,258606.062,1875837696,505886752,128275864,63.606,203024368,9876203520,58363416576,81126211584,99639885824,3.31389E+13,6.50424E+11,1.14465E+12,1.91186E+11,13663964160,511243.188,85862784,536296256,14259561472,8587926528,2279718144,576379072,13124.758,446303.562,13175499776,14002327552,26798574,3.14569E+11,271709.906,450884.688,22944788480,2.27552E+11,3.40369E+11,228.817,-2677967360,-2077260800,1.03749E+14,345038592,8.13889E+11,5.86306E+12,47776.844,42252500992,9389807,1.65475E+11,1.38381E+11,7.53345E+11,87696624,12898983936,62.198,1573750016,48284256,371.742,147.298,321.921,150.451,151.06,148.56,148.56,508.504,125.836,259.134,287.156,243.511,242.928,267.253,237.458,235.715,234.821,267.088,236.612,92.473,229.359,229.971,223.687,215.928,229.471,215.345,214.662,214.925,207.501,209.17,8371.215,206.187,207.675,183.392,177.106,171.971,158.614,159.507,161.912,184.901,165.135,19605683.6,8.19E+26,4.49827E+11,1.23E+18,1.23E+18,-1.62E+17,-1.62E+17,-3.30E+17,5.23E+24,5.27E+24,-1.03E+18,-9.71629E+14,9.0236E+13,-9.72164E+14,1.07E+18,1.07E+18,1.07E+18,-40329,1187364485,8.19E+26,22357000,8.19E+26,4.6476E+11,1.99E+18,1.99E+18,1.59E+17,1.59E+17,0,5.23E+24,5.27E+24,5.76E+16,9.427E+11,7.53E+15,4.0792E+11,1.07E+18,1.07E+18,1.07E+18,93182,1211900000,8.19E+26,1115.813
22,22,0,54835.3872,54835.3872,0,1448.875146,3101.671329,50247.67868,37.16204299,94.525,288.394,44.529,166.086,179.237,179.838,180.704,176.333,179.054,175.591,177.004,177.448,177.088,27.445,177.594,180.88,176.972,248.583,242.794,239.702,231.868,231.996,291.909,249.775,15.235,261.275,253.16,285.437,242.549,236.557,222.107,219.106,247.991,207.297,228.753,334.185,216.298,240.085,239.583,210.891,222.135,238.524,215.838,220.682,218.65,236.473,46.87,239.747,243.064,222.457,222.261,253.027,252.693,214.853,217.404,231.042,232.636,52.292,188.996,186.691,189.121,189.121,189.121,189.121,216.017,216.017,216.017,319.942,9.678,223.825,213.247,213.619,233.381,219.772,289.656,276.264,289.075,288.695,47.666,44.303,24.909,60.822,23.908,20.63,20.152,20.243,20.275,20.4,21.511,18.497,25.373,49.569,37.863,47.814,46.054,46.184,48.794,12.72,25.983,125.925,131.664,64.485,61.713,1.353,82.16,48.562,44.729,52.437,92.838,100.43,227.264,53.101,52.883,91.232,19.822,70.144,84.637,60.773,79.628,51.305,52.365,45.785,47.604,51.52,52.184,51.632,56.032,55.082,357.507,146.974,320.13,150.397,150.879,148.495,148.495,523.735,136.278,249.856,274.448,237.657,236.352,255.659,232.728,230.536,229.609,249.061,230.191,47.411,222.47,221.717,219.62,210.686,217.819,206.739,206.037,206.088,201.056,201.819,47.629,199.476,200.393,182.307,173.976,171.32,157.805,159.076,162.03,191.305,166.038,98478.4,607026.276,-677.5,594256.366,604756.366,-387585.51,-366499.51,-335186.31,261412.156,920064.856,923443.256,391989.6,26121.9,389391.3,545902.93,584939.64,583120.72,-42438,20066.7,618938.02,429160,3108600,270130,3431700,3442200,56033,144550,279370,3828800,4873500,4960300,762340,394610,797300,1525400,1647700,2213400,90320,536160,3109200,71628.797
